"","204107_at","205833_s_at","213033_s_at","206686_at","204886_at","222031_at","219051_x_at","208711_s_at","208712_at","201504_s_at","209686_at","201656_at","219850_s_at","211363_s_at","219654_at","211466_at","201438_at","205478_at","201755_at","216685_s_at","204775_at","205240_at","202273_at","202310_s_at","220624_s_at","210683_at","204351_at","219970_at","1438_at","209290_s_at","209644_x_at","38241_at","205225_at","211233_x_at","211234_x_at","211235_s_at","211627_x_at","215551_at","215552_s_at","217163_at","217190_x_at","219197_s_at","grupos"
"GSM615650",6.75247232149253,7.18606119019705,6.81092779762859,7.12121330883102,4.67364060564443,5.05659746819839,6.50888056803031,7.04123459044214,8.41965326437453,8.24767571173397,7.99527590350437,6.63917097580913,5.35939443267834,5.47338332264569,6.60617342819131,5.17414612650922,10.0956789172781,7.82618798226489,7.04565153700457,5.4887138782836,7.13819013870511,7.71831395582935,7.87340219864762,10.2703813814885,7.07716603829854,4.92783204200143,9.77623673593407,4.78643601345953,8.81441464903347,9.78997263795279,7.9733853295883,4.96905115757174,9.30407902590085,7.92465648437858,7.72964305798142,7.18965975595524,5.2798411755915,7.00000618702247,5.50040203786916,6.25510173782709,5.48061903396631,8.48671162991652,"RD"
"GSM615651",7.70182430762301,7.36652646248068,9.74263587004229,7.43185088364528,5.01825495344203,4.75555141703315,8.02821253856923,9.14624474131513,10.3206387442602,9.09520286913204,9.70632576276484,10.2879701405353,11.3320600583396,6.01365457550395,6.18479194980575,5.06363992158221,7.66365110150462,7.04976794582058,7.32570734408461,6.03375633422053,7.11518627978996,7.75846628501919,7.27846047788961,6.59312183297877,11.4326454623385,5.12205193910964,7.62971343465559,4.96529836866957,9.99942394503313,10.9850879191941,8.16122193704282,5.09880479993539,6.28459949743929,7.69873739662863,7.64060860184129,7.04493982822967,4.98658374665054,6.38737021030959,5.53866718015412,6.06398608229337,5.24352228212855,7.24218569267944,"RD"
"GSM615657",7.19278503404783,7.37654238594333,6.90157560370603,7.09903308516878,4.7093894263306,5.08261088626484,7.17162853404038,6.22661070831013,6.54066939284853,7.93449322381453,6.31273253704372,6.78811266333187,5.29673658687476,5.16814630893319,6.17841672531033,5.13047709254159,6.44334142283098,6.89454914273144,6.98916307362684,5.55960083633161,7.16912027743592,7.6917975123935,7.71256923905357,6.04302803521989,7.74627650075892,4.61820532165445,9.54681663441041,4.98534025448983,7.93380099902251,7.71698699633737,9.40569957857767,5.74958159705953,7.65152487297136,7.80319515473138,7.88570709356501,7.3488517505028,4.97487293027574,6.08189361501898,5.6573824882311,6.03615072994937,5.53896891711372,6.87054959572191,"RD"
"GSM615661",7.35876590077765,7.06593417817855,9.10679905204334,7.09874746055052,4.7659105363858,4.78162915365943,6.37893157691094,5.89145481483202,5.48427791796728,8.09006440564773,7.86528190978096,7.66161709835401,8.74916012074782,5.28378299045649,7.6124510902352,5.2986895877897,9.38558956540396,6.43832095258597,7.33895427776999,5.73103300415232,7.98009209181953,7.99016600598992,7.00824054930392,7.5470372966147,9.4326576302807,4.71618674511144,8.30549834388026,4.80204406381953,8.83423852247048,10.9141235064584,10.2055949108495,4.60468574596341,6.38384142898321,7.28956856431291,7.43007495130317,6.71346104661789,5.00016741993633,5.85470703633766,5.59824936418844,5.79593725967097,5.31212013084774,6.89469057977994,"RD"
"GSM615666",6.99428309828573,7.28056749110958,8.35428471403963,7.3835445483382,4.80613995711127,4.95579797792845,7.04798545538861,6.32442904209073,5.79716477779264,8.73708190926642,6.09110192644409,9.17563206299341,5.41697923291193,5.03611260225633,6.83254148044278,5.54458825864942,7.14960820537384,6.84593549342859,6.7806375412275,5.49862819195447,6.94414074493299,8.21410445060093,7.50060261582387,6.56317123619296,8.82756583197302,5.44327362911495,10.442844590461,4.74817841028361,9.46814697655485,10.6686013761299,10.8070157426741,5.56257163854382,6.21168398263903,7.619658721134,7.51882648192671,6.8256796779684,5.08417174753672,6.18502201071891,5.70069712228228,6.13128242825639,5.43169985542909,6.47176452907074,"RD"
"GSM615667",6.74507865369637,7.23828923642032,6.73718110643953,7.07476038426316,4.79274909681395,4.66956770964433,7.24745639412229,6.37286897787254,7.24627413128893,7.63349474575473,6.06360597331123,6.65540733990615,5.34016924907126,4.99139727128805,6.32539185903897,5.16677706228777,8.87435116601307,7.01381074942751,6.55618653142478,5.25792192587028,7.09581210033795,6.74652345125527,7.6752717835859,8.55382972434814,5.87625183541673,4.49734690294742,9.0122182137355,4.76140964163744,7.56198701583351,8.38628129863343,8.70648495353483,6.76838483011233,7.664947542558,7.53558232098323,7.88082919897865,6.86203795661101,4.85360393821705,6.50689210270439,5.88287218192363,6.34708464160644,5.49022417052002,7.12533069032808,"RD"
"GSM615671",6.9195961508636,7.4652241975068,7.07016819410843,6.7463397309011,4.94651582068403,5.08852559218784,7.41037311303581,10.2591099120101,11.100976530759,8.63625529196633,5.64430482439545,6.11947435292403,5.30084529676496,5.10329120869543,6.11822296109236,5.08563233942276,8.90074524270537,6.91725933471824,6.41137307540922,5.23283783555779,7.38207777310674,7.33464678565455,7.99202427536944,7.65043932535524,6.60031829004809,4.62782390105063,8.03824635681421,4.59667407854696,7.460240074998,8.37170130492028,7.34974380487635,5.4637692309893,6.14644693894563,7.7182515736262,7.56859467691881,6.82877007494854,4.89641738002773,6.15009846260793,5.92446965159006,6.11310509618797,5.56332287195255,6.67182838918427,"RD"
"GSM615674",6.72638757323585,7.04673269705408,7.85005488757842,6.72475471935143,4.89588635304687,4.8302022433892,6.83265749451887,6.75889219901079,6.92465005743329,7.73458211229691,5.90274602543131,6.62522975831729,8.76562842808848,4.99368579259286,9.4831675410138,5.08166529330566,10.8183955146365,6.64076007761145,6.85468767936893,5.55420568826359,7.0676070142994,7.67473140241146,7.50090337098984,10.5673365408931,6.31719778716072,4.57443564298806,10.4320124745105,4.68209020968535,7.86484433605009,11.0489329250675,10.2319347202722,5.83878628046832,6.97276134154277,7.2300340081114,7.20889839329221,6.75676711510203,5.09221893068991,6.01240151883768,5.41950636270649,5.84252806988884,5.25327192996964,6.89086302619184,"RD"
"GSM615687",8.22886921921152,7.09583362643714,7.10998236922764,7.13833680000368,4.87074040946413,5.13401580698584,7.61558848388326,9.11454041653887,9.12374952272601,8.92012451594525,6.0902738455186,6.12085145136288,6.53313461887524,5.47501748414392,6.02273466830223,5.01615111243774,7.19271601273344,7.07526742787965,8.189836889316,5.38719770515504,7.73068622941267,7.25512495477303,7.63839593956166,8.63671287089925,9.26509522866107,4.75306540956431,11.1327223463059,4.84146401174615,9.22942429586448,8.25918702864213,9.40701237625008,5.36816832040389,6.41123392195853,7.39454156784656,7.34984546447678,7.06540528182082,5.32394318986911,6.77049663026396,5.8871311554428,5.54807770198911,5.6736839670997,6.5250536934631,"RD"
"GSM615689",8.08691368658063,7.1553918825432,7.65698327097113,7.76908258411794,4.87574855086121,4.81931318383731,7.27667955594513,5.87950252177676,5.4797256129768,8.67627277403759,5.89512391869341,6.49270655647666,7.50400390867808,5.59659204403263,6.21576511493471,4.8972845001032,7.17383566973456,6.96797696458959,7.91580086130696,5.86895341121377,8.12495012256588,7.8019882026024,7.56130062856059,7.95321992013708,7.38570814151508,4.44731896928786,9.00904779489574,4.68253570824468,7.70061510002739,9.66081037706821,10.753224094514,5.03065523731552,6.80707888969674,7.45460675424569,7.71091339447911,7.19108853507712,5.11726341680642,5.67854494383605,5.85747631327747,5.74090179259802,5.81699407390362,6.77854755117874,"RD"
"GSM615691",7.12385745644279,7.36728578398712,6.7880062911695,6.85826157761236,4.69568712034094,5.04320728619653,7.27881077698118,6.52220672829185,6.96360402438628,8.78256987115208,7.23162637545629,6.56625183584848,6.35005417910863,5.32007021796773,6.17346912552354,4.92302007174092,8.39394159790604,6.69032662178793,7.43723569125373,5.79693407477131,7.56042157167272,7.52511166350831,7.98807084907858,9.59633954107089,7.78100689804912,4.56031325281061,7.82939135433261,5.08797245011253,8.0742516431411,7.86706266950686,10.7002377208998,5.51208645109638,6.79275583430685,7.64489937728907,7.79756493394444,6.97773732697852,5.11612113487846,6.24065864409096,5.72101387392278,6.54044318233824,6.02049437504386,6.62908830031315,"RD"
"GSM615696",7.07073089741761,6.96498619446708,6.95451289122011,7.32390101032563,4.75095418141568,5.13798488817209,6.71502395018383,7.17700763145101,7.02285889234445,8.2798353875641,6.05147798517746,6.55734681867048,5.38750819469692,5.79651044623092,6.14039267142953,5.00379383403142,10.6094224374881,7.0822477529301,7.53381057423616,5.70786201861957,7.60843484520531,7.46132495567057,7.71455934885216,11.3067587789972,6.21764762423244,4.51814677402987,7.60316265137557,4.89823861588434,7.6303673565758,9.34169128070639,11.2565644636055,6.40230914076446,6.83119323232217,7.29853932334446,7.94468734363381,7.10631528651667,5.0030096914306,6.67019689056087,5.83241863996479,5.87987069088831,5.59589855443707,6.58964577489947,"RD"
"GSM615699",7.07916326461122,7.75926679206432,6.88323295400849,7.75045768711589,4.94005669026363,5.16074771202101,6.58236218209794,5.93593002760337,5.61759749527641,8.88803711788584,6.31139324943594,6.46417403563263,6.97074449697711,5.5338001442114,6.95606056397038,5.3289052517444,7.67543765834539,7.16703841887216,8.47185422805537,5.71661886966446,8.1141285381434,7.30528040856482,7.00582847505916,8.20464078795005,8.46232905511006,4.49954140502408,10.8598984937938,4.88605945478673,8.25916048033257,8.58720602019788,10.4017927265489,5.70383682082333,6.48850751864754,7.06203974160536,7.85535907060302,6.909518087387,4.96331208554207,6.38118928562949,5.56676652938278,5.93944246900361,5.83983119863808,6.53442360752494,"RD"
"GSM615707",7.2023029118291,7.26359500049546,6.43761184434634,7.16572823789914,4.68677213218072,5.12234118552751,8.42641538232632,6.66381471442243,7.01807994538526,8.71742434876497,5.91162235267572,6.44877989378961,6.70705824929318,5.7191524320754,6.2322005875931,4.8110149493407,9.41613943195704,9.2471264879709,7.38684072924525,6.04944496370744,7.77809997025026,7.27151015373227,7.92413252490443,11.2795931532691,5.91536204294356,4.68613884792897,10.6965353356095,4.85505531083969,8.0878887981106,7.9384830286632,10.607115188305,5.72900670257031,8.7563577175567,7.40357590800244,7.62994550712895,7.13753197499073,5.19619315749812,6.80518772968587,6.07929565419387,5.66101293978019,5.79118836774088,7.62115103820503,"RD"
"GSM615712",7.01302781086896,7.21776640085206,6.80978836149296,7.18132921285518,4.93963003463636,5.28504544317013,7.18977089065783,6.4241535822498,7.46340999125628,8.10759148069218,6.22851428135582,6.35693587438186,5.30354398670114,5.26047153364748,6.74915170459955,4.87032876064088,7.28266614902332,7.35479591359471,6.98843959686509,5.36261580569534,8.99382020134698,7.92685034865738,7.66629038163744,7.52597625746925,7.46733348126326,4.49329258064033,10.6501468261765,5.04419689052467,8.32085878378168,7.67726575272111,7.88785841870288,4.89713428825351,6.89213131803243,7.26809486433878,7.86773582817645,7.13995933108449,5.22258729109268,6.24981384738582,5.73917342858388,6.26831483943665,5.64353537450442,6.79655187863599,"RD"
"GSM615714",7.17597449204831,7.30669543422637,6.68819114848114,7.31284815643826,4.62362118606019,4.63874425736917,6.90812214615788,6.24058457932491,6.94521915193241,8.08964509073723,6.08891181166028,7.38933818440045,6.3317073042513,5.40514708821258,7.12299898516831,4.92221860071526,8.90042282605118,7.17967411271251,7.24978607349573,5.57198194825283,7.68319294527102,7.26826003817405,7.73532364241608,8.99158383354022,7.63639933659426,5.02886607798149,11.3552435535721,4.90495989032034,8.55617001709671,7.96502063021617,10.3642274557563,5.27892559387591,6.65814149212313,7.72735060048472,7.55957319050319,7.22524470566749,5.21438659572858,6.0828353445363,5.69234243498401,6.03459894174496,5.69484116785568,6.79028701807933,"RD"
"GSM615715",7.49206846842191,7.04973080629812,7.28918928759066,7.28559629285372,4.61899250339843,4.76581481777106,6.46590817595216,8.66959239147704,9.13992643344933,8.35405070808708,5.98672271722466,6.28443574918059,8.8010161883919,5.55394482674005,7.48193734779173,4.98582463214312,8.75892303773532,6.31058948289454,7.39785945300332,5.92155149870444,7.12538762652171,8.04094161279059,7.06194605378419,8.74315365026759,8.25462304278158,4.54998001369238,9.08546300107072,4.83329885415979,9.39663502545755,10.2690063298992,10.2384451797612,6.64441923619944,7.1554098858415,7.06558289993345,7.18730467788172,6.86809947014012,4.90697451576805,6.06025641906521,5.40099256407463,5.75475452552672,5.43644098160789,6.48903727552135,"RD"
"GSM615716",7.25167418027837,7.33704567792847,7.10794590022307,7.43341984599645,4.67330145419992,4.6691613131995,7.42203074921759,6.32951530092854,6.14233419471731,8.1627463564767,6.62343490664951,7.16612758425322,7.9241473933735,5.60092705180316,7.70393983352617,5.04697325805083,7.98612398821115,7.12291566863602,7.4480514636503,5.89721265484684,7.65933712853946,7.70439321585015,7.4776190798984,8.24480299359638,9.07865813444411,4.64008193552651,7.73591116311331,4.72637435009525,9.2252153496474,10.9802751633632,10.1943427233344,6.1434858194364,7.04748434625403,7.81281587937471,7.54467057925235,7.09636913106477,5.01970155663694,6.09579480579601,5.76432440384488,5.94091929295988,5.42586138927832,6.55983157632962,"RD"
"GSM615739",6.56566313337942,7.18723790772281,6.20994682126571,6.98353390717705,4.67951798917423,5.0862415336643,7.00558164717021,7.33240607273444,7.99911601376644,8.86697827976187,6.01982160803676,6.66207150690942,5.71228006568888,5.08665542994706,6.39145851692615,4.80601223855861,8.82215226818607,6.69746363209201,6.54698686462535,5.74387859710001,7.49768722110839,7.91317892070731,7.51957271648012,9.01630105412443,5.70794957147713,4.3159285029643,8.33908670033232,5.12176020616896,8.37220382606587,5.62982005498621,10.5151376037953,4.63457326856456,6.56901098129866,7.65922314942811,7.44759408876083,7.06039457207363,4.86890757379986,6.32549124092297,5.51732873237815,5.7080703022517,5.60624499171826,7.07412670902775,"RD"
"GSM615746",6.21783270178212,7.46301054725245,6.35760602983617,7.61943035163168,4.73471502823446,4.98171759777361,7.87224122435623,7.683955641139,8.58987328560758,8.042722549983,6.87281795133436,7.0571337700376,5.03790220173825,5.17924761904692,6.26357527826948,5.07062696231792,8.5218310996059,7.68808569859067,7.40559102479559,5.80981488792609,7.53285024121427,6.86467041511116,8.35776825699314,9.88270702189584,6.71902917763013,4.65526911776492,9.84707557057451,4.84618106810335,8.55640335901504,9.46345404465061,8.38972212471086,4.90217985550461,6.49057307965382,8.01549790903586,8.19358511762752,7.99712125462511,5.10758027641043,6.04652677620846,6.36952598122325,6.4735067573629,5.85133068219143,7.24439724979274,"RD"
"GSM615751",6.64736043445207,7.2690110209919,6.39755893692491,7.35761397489311,4.72885264601492,5.06395423646101,8.50386020460233,7.05026905990319,7.64793330972215,7.46317107233904,5.85279964790458,6.09871732787755,5.77710722120674,5.29851418051253,5.97013916289631,4.69130009837894,7.39925017725762,7.14662361567884,6.62460234053674,5.51685236035479,7.053726428763,7.01913331607951,8.05462235637737,7.62771128464358,6.05690736568611,4.53378785605934,11.7184317100605,5.0010679427042,8.08934138239202,6.80083264417383,8.12761917329568,5.19075461233462,10.3545827769015,7.86452872868268,7.99384562257894,7.5723294837537,4.87631166815643,6.42179228195786,5.89520516766678,6.1266547626464,5.50505228601269,8.74451886534761,"RD"
"GSM615771",7.52928820621135,6.74548667404498,7.85692468118154,7.02043555494827,4.74779494015131,4.88844128093342,7.5433555614947,7.11865492336643,8.82126819397939,8.53754662644721,5.8340114809941,6.86709919185586,6.28161894478619,5.13142059706294,6.92955830125004,4.99796118160283,10.8095506652094,6.67955257890068,6.8125347689439,5.48256777155677,7.08717848215796,7.32397629032424,7.5490914268285,10.1989889290916,5.82875637468445,4.42624421719232,10.056734871079,4.58105939818539,7.41831536034836,9.05343767964909,9.57756451984556,6.4769308938418,7.51736717514665,7.40382150182017,7.26361124300119,6.48268554407748,4.94576232996596,6.19743816216382,5.53032186488934,5.76735796981332,5.24372124926704,7.10719549309709,"RD"
"GSM615776",6.9886909896079,7.11723064603682,7.58470252858239,7.35492693861049,4.67781130243909,4.7333287315446,7.81528202200159,6.38413904680703,7.33551392900641,8.42148603509969,6.05174152684941,6.86851887032296,6.65762722976872,5.59229773796681,6.42505017138277,4.81847979893249,11.4888141172007,7.06155620317537,7.68490400349111,5.84461040241923,7.48237178174669,8.22678192679383,8.37758632746547,11.6273363053635,8.24559051834715,4.74787830564103,11.5165767254759,4.88461103131423,8.08667687829485,9.51538479327749,10.388753360937,5.15655712060944,6.57198043118567,7.66823002662029,7.3305615440514,6.80096717904399,4.98357668732347,6.5134010136264,5.90424958783356,6.06162896067813,5.69754111900713,7.04310861242833,"RD"
"GSM615784",6.70364279795889,7.43405934956476,6.57231905888291,7.14517460161434,4.66872474957457,4.78350960365018,7.81357603648335,6.50741218838153,6.66112178815557,8.41584945156227,5.88287707634516,6.79241827805901,5.58306131139484,5.18267078949604,5.94862978760055,4.96447591002959,12.8730574897006,7.15192548921651,6.58393637620509,5.29596661468125,7.224355474502,6.64001886340216,9.53944881960081,13.6031034629014,6.11322532777236,4.40977564465737,7.52424808819972,4.85725256577919,7.86045045696726,9.28554653878729,8.63682217398023,6.04571566607842,9.83168968473163,7.87709279244738,7.84500804267639,6.94094515660128,4.88439012089917,6.14366582176355,5.9756464311482,6.03068305531822,5.68339603254175,8.29559938615766,"RD"
"GSM615785",6.60106701138369,7.16099416623223,6.31227755519391,6.94587670152685,4.66731693255428,4.95195370091613,8.14139310803955,7.88075885497731,9.06146895118407,8.45237174888828,5.8475293319407,6.32059496935157,7.17362925384542,5.17998530676092,5.532805297711,4.83955891236833,11.2400166295534,7.38331701692118,7.43527172635384,5.33843913871325,7.80633339357858,7.5991431560265,8.15800537559832,12.7988404168325,6.2606594826329,4.44534599695949,11.2928731721289,4.95893615241238,7.51751125248222,8.71023998825645,8.41637233245399,5.10081461228619,6.63341057451974,7.26986094449114,7.48956255012816,7.12007893769857,4.89339631500591,6.37510635989912,5.7526202174402,5.90205833599231,5.45553315905632,7.07688913091412,"RD"
"GSM615787",6.92953154115917,6.74453388547853,6.42775125251871,6.86822516802112,4.82396472906653,4.76825789688005,7.12351068363909,6.97765721178972,7.15902742248898,8.74470856170129,5.99229949744483,7.26993217733598,5.61236358125719,5.55483123052812,8.27033751707854,4.84345897439019,11.0373227745559,6.42838093470324,8.21494061369776,5.9633651280483,8.33055174289483,7.65845525756495,7.93010745492437,12.7078966590261,5.54178828872481,4.87695664848975,9.78140079443336,4.81640762879433,7.17837231305423,9.74080730742619,10.8795572118784,6.30944649613309,7.59214658473509,7.28164728188008,7.32386626844007,6.86840271618593,5.04012483174826,6.02665789514218,5.85776047418659,5.68495590390569,5.37309155388337,6.79806790242365,"RD"
"GSM615800",7.2501474382213,7.97535530369166,8.06956001274952,7.61202394706973,4.77117447391091,4.77958434921045,7.05202581386109,6.35746137857553,6.57520648532233,8.16960271881957,6.3090123208145,6.29292607666379,5.17244263015113,5.33944420753757,6.08408987351651,5.42525834356608,8.02014043803769,7.76596897512265,6.90735519035954,5.66730171180751,7.59102749546806,7.15386080115081,8.40762544208909,8.87824666864346,5.7162872190319,4.56593113265444,10.3669446179837,4.7455454170909,8.66559989012554,10.3253823153618,10.4823144302014,5.85965693436358,7.10678803436388,7.90809421260754,7.68260954985088,7.28763250939552,4.87914228517863,6.05205185817345,6.07557136816285,6.27543284033638,5.69041569607216,7.25835662665199,"RD"
"GSM615801",6.83141006343085,7.26856931797533,6.97239814782003,7.11203342053795,4.83613244783557,5.05940570302409,7.50810091627744,7.78793483392549,8.40808239337235,8.53706386963236,6.00330140802835,6.32012819835462,5.62928694198728,5.08229328033203,5.87196222789265,4.88255885317536,8.41259135828173,7.26504886680306,6.2024549113164,5.47297075587776,6.89932475804529,7.3009538637052,7.83650074951534,8.40901074785658,5.79730965395123,4.45574530353712,11.0082301327467,4.81367149357007,8.45880763008507,7.35437765861782,7.78268121837743,4.96165220716797,6.88202187860998,7.68280599522418,7.76849223374726,7.23756292803217,4.99814374198001,6.58761325436936,5.58062846992297,6.11321051901936,5.67089059188382,6.82622011078536,"RD"
"GSM615804",7.20117467140341,7.25232542505825,6.8839975476042,7.16183357826541,4.79687930883592,5.12560621985397,6.79635320458629,6.22657916970801,7.43389451237212,8.26617530504919,6.161336995796,6.80075309371557,5.36446336555459,5.06377930341447,6.07176278373701,5.06903286224199,6.62127375691657,7.04633364974424,6.64632722796377,5.44508114095509,6.59443710253621,7.21966207740789,7.48217760919803,5.40903860446847,6.12140438642766,4.34150915631347,7.17889119625829,4.97507966427855,8.25871201794797,7.58623968015618,7.6545545620968,5.17220783494538,6.82864574527115,7.66075126042206,7.64375992166969,6.9791985558455,4.8868074289483,6.0244349415911,5.84161539394666,6.41670869829123,5.57132067591598,6.99922334864527,"RD"
"GSM615805",6.81843226382766,6.86337253040368,7.02838891670348,7.05425084766358,4.81755438040121,4.80061293268001,7.50674610249971,6.74610431564308,6.99852211570755,7.91937126306852,5.7790303551395,7.24913325187326,7.53602298982247,5.21375602352441,5.73566331044661,4.91152634959792,11.5789433562053,7.02154368378997,7.13124702963389,5.56154599953346,7.16228195382811,7.91771220608914,7.90195440511859,12.0137870820755,6.01980839165705,4.4581671502438,9.42387620831535,4.79595045149445,7.73210581245836,9.01446291437797,7.93957525681299,6.08815488310384,6.77524196685511,7.51871447711326,7.64915508512801,6.92179082401709,5.02651665231196,6.03709343355919,5.75244321119481,5.95601993440406,5.66475079203896,7.31347801529262,"RD"
"GSM615806",6.90502204359693,7.33312320695916,6.83478085634965,7.10110097652177,4.65599791421103,4.81135790289824,7.74530778235045,6.67434833004574,7.39853517028447,8.68730727744872,6.12876269602551,6.4873041940168,5.47164671619323,5.40732204872426,5.96566781906934,4.91803670524429,7.03132416992307,6.58424532153758,6.73842141796088,5.68692976454679,7.16839217548541,7.2221443803409,7.70856354144687,6.61998836853111,6.46427374881428,4.58171430566462,11.9364307154347,4.79684540502463,8.48876088696064,8.01780351184249,8.21528246267485,5.46641842464605,7.54908315814025,7.73987918472175,7.65849931878356,7.24354833764701,5.14527362467861,5.95004078206374,5.9157554169439,6.16827870256496,5.62505078183233,6.64621762147849,"RD"
"GSM615812",7.21228697918923,7.46854376701363,6.96749997751745,7.51528733040712,4.80227793802058,4.73121426082188,7.86833335718843,6.65900604612749,7.68498315746916,8.31602085958455,5.94771640020636,7.02818053070739,5.95057917862514,5.0388082040148,5.68286610238295,4.95573386654626,10.1269094636588,7.47166573137606,7.03067205560797,5.37925772182727,6.93344388330741,7.67746906823034,7.97282120112461,10.5057883117402,5.95989356743719,4.54202920486417,10.9131165906236,4.76421308595913,7.61401282042639,8.79321894713559,7.48830496607697,5.16273623566342,6.42583025729226,7.42867768055602,7.53593902383484,6.65283293369797,5.23220129643811,5.78431240842419,5.63783185329264,5.9008078856983,5.7187415332213,7.9512829429806,"RD"
"GSM615813",7.22680678895259,7.31355062746818,7.46892226886156,7.02195526026507,4.79412513210845,4.59174983703507,6.9738544984854,6.69160775830061,7.67061834823846,8.60192661484079,8.65455950864404,7.6429661451727,6.02643994063297,5.27970614973895,6.58889315195568,5.053849859246,13.0538608127106,7.45254871197773,7.12699890925198,5.66496611276327,7.98734019621223,7.58403392673085,9.39066300685976,13.3779492761338,8.58351106052427,4.63410016720049,10.2829222135701,4.91528390976409,8.65968999144087,9.63886295369486,9.44491008041219,6.42768061512934,6.5057198795591,7.1396204125309,7.27333943584369,6.6796313615073,4.98971439231263,5.77478144158427,5.61455033992415,5.75721117757539,5.34686409642889,7.4635354331648,"RD"
"GSM615823",7.55164728525637,6.80134751873542,9.57053143899075,7.02045069379768,4.65601187585811,4.60683589492173,7.95837943359223,10.0160953991722,10.3235282492148,8.88336174256742,5.67948446188388,6.79729346082388,9.17995754672081,5.21876964271572,5.8586180120228,5.66509199850361,12.3543533406486,8.14502972506131,7.03672054225205,5.47704133293122,7.56982832680494,7.7503967245088,8.77308929561736,13.3896176202019,5.87630607112244,4.64905415059006,6.39320544298941,4.71624457088288,9.10790094642191,11.6694618571701,7.60626824591599,5.12822968170423,10.6001092609721,7.86627271408061,7.96793691494824,7.45589590936761,4.9869789433467,6.4603507176323,6.731379099586,5.95611841665677,5.80494897934041,7.85243540124352,"RD"
"GSM615827",6.7692481151002,7.11994183133002,7.39863168048068,6.97612601548159,4.67441083016679,4.85372810553048,7.45348476165051,6.96721734931583,7.73128191173593,7.95746014592144,5.95449584200205,6.78119445455694,5.39730233313643,5.18386929780274,5.80917635278832,4.83014129080696,13.0750349348746,8.97876736288213,6.64719309025471,5.48470056326164,6.86252466712182,7.42492016330427,9.26234225004894,13.71564922573,6.01596668883212,4.440204926007,10.0607488068786,5.12788014322862,7.71788930581295,9.15070808719017,8.12390990885188,5.592708897594,8.24510877288808,7.74878654739703,7.41356223746012,6.99518384777562,4.97272464406791,5.97274338138415,5.89104048684574,5.68607129217208,5.53627981515688,7.80386500866928,"RD"
"GSM615828",6.89985578675651,7.35309974437365,6.97324365513189,7.02602434835461,4.80949225920095,4.97823903492653,7.76124452116575,9.59555129444295,9.69028732950717,7.96528640331725,6.15949073351313,7.00629151068666,5.56622870244388,5.00498186797487,6.01924013517531,4.9196194057822,12.1517839253828,7.23223711453256,6.54807068401498,5.54861198424377,7.04965796883187,7.41925710774547,8.63581533688323,13.2945966944163,6.40294948494203,4.44163655332817,10.0152191283853,5.00495184572,8.26753112800653,8.09711814187876,7.90577075292489,4.9136042105435,10.1645530787482,7.77750086877869,7.69089571784228,7.48881700830043,5.11559883468056,6.28734134700839,6.30225723975651,6.16915132296816,5.53191525952263,8.8913440994678,"RD"
"GSM505331",7.05367490885093,7.79351662816968,7.02640159754131,7.53262056332979,4.69220632084085,4.84331862991147,7.86125367893822,7.70218686376935,8.33368890293771,8.99104739937937,5.88280407428548,7.50259955164366,9.55625210586868,5.22503011681284,5.7755940330377,4.78768054685885,9.69669044358031,6.4868254760955,7.09003271622053,5.59194596347638,7.0331205638661,7.79525786005973,7.2124294194596,10.4939760697179,6.33023683609316,4.50103780854542,11.8311787287595,4.89444076074885,7.13352538295023,8.65912394823133,8.12758102721679,4.90356222575551,7.15574729826269,7.37535987495778,7.31045652975175,6.86501380192329,5.15859938507891,6.04465777599997,5.83089987787444,6.08581158422288,5.56205232338927,10.4960907765011,"RD"
"GSM505333",7.30032516955682,7.11994102177124,7.03850127907215,7.5242922055254,4.83640238698948,4.9024782847102,6.51071319135818,6.02093549694108,6.26067694487457,8.22564459158066,5.96534226814801,6.68927992948423,7.07892574610786,5.36172166397975,6.82133143580305,5.18422759974023,9.97885016442985,6.29980879226272,7.51854536681063,5.95592741885746,7.07525168805913,8.26388773931041,7.1480193853793,9.94323486636499,7.87580439447301,4.7177860962822,9.41248803595883,5.0402633640929,8.14853065825182,9.83096187200572,10.2507285281068,5.26813683846248,7.23925901766938,7.61800789942208,7.46649768405459,7.00792656641422,5.07059232813083,6.30363956929203,5.80206138553809,5.84116263004734,5.42956481638248,6.50045208984194,"RD"
"GSM505345",7.29763612845188,7.76643859834755,6.86890048682468,7.74691726516722,4.77108989835629,4.900005180287,6.92869887305145,6.6953450341361,7.36953170211547,8.18605061077837,6.35730096898413,6.62084532591918,6.52732170798488,5.30313557350765,7.48606340752835,4.74794818015006,7.85334189525386,7.21158308543392,6.81029513473875,5.57696486775181,7.13145644340319,7.26688769486468,7.62600212216412,6.52167701848448,7.45402756428931,4.4076326537573,10.272617481251,5.0254155214204,8.22529482842528,7.85400820817404,9.56231732375076,5.52897221434581,6.58551916642672,7.91638151078645,7.99075076236188,7.07580475939607,5.0568803878354,5.97381244438024,5.80181551214586,6.28905869424593,5.35392426343672,6.72281612186806,"RD"
